;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 28/12/2022 10:10:33
;----------------------------------------------

;Address Opcode 	ASM
____SysVT:
0x0000	0xFFFC2001  	537001980
0x0492	0xEEF00A00  VMOV.F32	S1, #2
0x0496	0xEE600A20  VMUL.F32	S1, S0, S1
0x049A	0xEEB70A00  VMOV.F32	S0, #1
0x049E	0xEE300AC0  VSUB.F32	S0, S1, S0
;__Lib_CMath.c, 384 :: 		
0x04A2	0xF9BD1004  LDRSH	R1, [SP, #4]
0x04A6	0x1E49    SUBS	R1, R1, #1
0x04A8	0xF8AD1004  STRH	R1, [SP, #4]
;__Lib_CMath.c, 385 :: 		
0x04AC	0xF2400108  MOVW	R1, #8
0x04B0	0xB209    SXTH	R1, R1
0x04B2	0x480A    LDR	R0, [PC, #40]
0x04B4	0xF7FFFE7E  BL	__Lib_CMath_eval_poly+0
;__Lib_CMath.c, 386 :: 		
0x04B8	0xF9BD1004  LDRSH	R1, [SP, #4]
0x04BC	0xEE011A10  VMOV	S2, R1
0x04C0	0xEEB81AC1  VCVT.F32.S32	S2, S2
0x04C4	0x4906    LDR	R1, [PC, #24]
0x04C6	0xEE001A90  VMOV	S1, R1
0x04CA	0xEE600A81  VMUL.F32	S1, S1, S2
0x04CE	0xEE300A20  VADD.F32	S0, S0, S1
;__Lib_CMath.c, 388 :: 		
L_end_log:
0x04D2	0xF8DDE000  LDR	LR, [SP, #0]
0x04D6	0xB002    ADD	SP, SP, #8
0x04D8	0x4770    BX	LR
0x04DA	0xBF00    NOP
0x04DC	0x1A300000  	log_coeff_L0+0
0x04E0	0x72183F31  	#1060205080
; end of _log
_frexp:
;__Lib_CMath.c, 79 :: 		
; eptr start address is: 0 (R0)
0x0188	0xB082    SUB	SP, SP, #8
; value start address is: 0 (S0)
; eptr end address is: 0 (R0)
; value end address is: 0 (S0)
; value start address is: 0 (S0)
; eptr start address is: 0 (R0)
;__Lib_CMath.c, 83 :: 		
0x018A	0xED8D0A01  VSTR.32	S0, [SP, #4]
; value end address is: 0 (S0)
;__Lib_CMath.c, 84 :: 		
0x018E	0xF8BD1006  LDRH	R1, [SP, #6]
0x0192	0xF3C111C7  UBFX	R1, R1, #7, #8
0x0196	0x397E    SUBS	R1, #126
; bb start address is: 4 (R1)
0x0198	0xB209    SXTH	R1, R1
;__Lib_CMath.c, 85 :: 		
0x019A	0x8001    STRH	R1, [R0, #0]
; eptr end address is: 0 (R0)
; bb end address is: 4 (R1)
;__Lib_CMath.c, 86 :: 		
0x019C	0x227E    MOVS	R2, #126
0x019E	0xF8BD1006  LDRH	R1, [SP, #6]
0x01A2	0xF36211CE  BFI	R1, R2, #7, #8
0x01A6	0xF8AD1006  STRH	R1, [SP, #6]
;__Lib_CMath.c, 87 :: 		
0x01AA	0xED9D0A01  VLDR.32	S0, [SP, #4]
;__Lib_CMath.c, 94 :: 		
L_end_frexp:
0x01AE	0xB002    ADD	SP, SP, #8
0x01B0	0x4770    BX	LR
; end of _frexp
__Lib_CMath_eval_poly:
;__Lib_CMath.c, 117 :: 		
; n start address is: 4 (R1)
; d start address is: 0 (R0)
0x01B4	0xB081    SUB	SP, SP, #4
; x start address is: 0 (S0)
0x01B6	0xEEF00A40  VMOV.F32	S1, S0
; n end address is: 4 (R1)
; d end address is: 0 (R0)
; x end address is: 0 (S0)
; x start address is: 4 (S1)
; d start address is: 0 (R0)
; n start address is: 4 (R1)
;__Lib_CMath.c, 120 :: 		
0x01BA	0x008A    LSLS	R2, R1, #2
0x01BC	0x1882    ADDS	R2, R0, R2
0x01BE	0xED120A00  VLDR.32	S0, [R2, #0]
; res start address is: 8 (S2)
0x01C2	0xEEB01A40  VMOV.F32	S2, S0
; x end address is: 4 (S1)
; res end address is: 8 (S2)
; n end address is: 4 (R1)
0x01C6	0xEEB00A41  VMOV.F32	S0, S2
0x01CA	0xEEB01A60  VMOV.F32	S2, S1
;__Lib_CMath.c, 121 :: 		
L___Lib_CMath_eval_poly17:
; res start address is: 0 (S0)
; x start address is: 8 (S2)
; n start address is: 4 (R1)
; d start address is: 0 (R0)
; d end address is: 0 (R0)
; x start address is: 8 (S2)
; x end address is: 8 (S2)
0x01CE	0xB179    CBZ	R1, L___Lib_CMath_eval_poly18
; d end address is: 0 (R0)
; x end address is: 8 (S2)
;__Lib_CMath.c, 122 :: 		
; x start address is: 8 (S2)
; d start address is: 0 (R0)
0x01D0	0xEE610A00  VMUL.F32	S1, S2, S0
; res end address is: 0 (S0)
0x01D4	0x1E4A    SUBS	R2, R1, #1
0x01D6	0xB212    SXTH	R2, R2
0x01D8	0xB211    SXTH	R1, R2
0x01DA	0x0092    LSLS	R2, R2, #2
0x01DC	0x1882    ADDS	R2, R0, R2
0x01DE	0xED120A00  VLDR.32	S0, [R2, #0]
0x01E2	0xEE300A80  VADD.F32	S0, S1, S0
; res start address is: 0 (S0)
0x01E6	0xED0D0A00  VSTR.32	S0, [SP, #0]
; d end address is: 0 (R0)
; x end address is: 8 (S2)
; n end address is: 4 (R1)
0x01EA	0xED1D0A00  VLDR.32	S0, [SP, #0]
0x01EE	0xE7EE    B	L___Lib_CMath_eval_poly17
L___Lib_CMath_eval_poly18:
;__Lib_CMath.c, 124 :: 		
; res end address is: 0 (S0)
;__Lib_CMath.c, 125 :: 		
L_end_eval_poly:
0x01F0	0xB001    ADD	SP, SP, #4
0x01F2	0x4770    BX	LR
; end of __Lib_CMath_eval_poly
_exp:
;__Lib_CMath.c, 324 :: 		
0x02D4	0xB081    SUB	SP, SP, #4
0x02D6	0xF8CDE000  STR	LR, [SP, #0]
; x start address is: 0 (S0)
0x02DA	0xEEF01A40  VMOV.F32	S3, S0
; x end address is: 0 (S0)
; x start address is: 12 (S3)
;__Lib_CMath.c, 342 :: 		
0x02DE	0xEEF51AC0  VCMPE.F32	S3, #0.0
0x02E2	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x02E6	0xD102    BNE	L_exp53
; x end address is: 12 (S3)
;__Lib_CMath.c, 343 :: 		
0x02E8	0xEEB70A00  VMOV.F32	S0, #1
0x02EC	0xE05D    B	L_end_exp
L_exp53:
;__Lib_CMath.c, 344 :: 		
; x start address is: 12 (S3)
0x02EE	0x4931    LDR	R1, [PC, #196]
0x02F0	0xEE001A10  VMOV	S0, R1
0x02F4	0xEEF41AC0  VCMPE.F32	S3, S0
0x02F8	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x02FC	0xDD03    BLE	L_exp54
; x end address is: 12 (S3)
;__Lib_CMath.c, 345 :: 		
0x02FE	0x492E    LDR	R1, [PC, #184]
0x0300	0xEE001A10  VMOV	S0, R1
0x0304	0xE051    B	L_end_exp
L_exp54:
;__Lib_CMath.c, 346 :: 		
; x start address is: 12 (S3)
0x0306	0x492D    LDR	R1, [PC, #180]
0x0308	0xEE001A10  VMOV	S0, R1
0x030C	0xEEF41AC0  VCMPE.F32	S3, S0
0x0310	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x0314	0xDA04    BGE	L_exp55
; x end address is: 12 (S3)
;__Lib_CMath.c, 347 :: 		
0x0316	0xF04F0100  MOV	R1, #0
0x031A	0xEE001A10  VMOV	S0, R1
0x031E	0xE044    B	L_end_exp
L_exp55:
;__Lib_CMath.c, 348 :: 		
; x start address is: 12 (S3)
0x0320	0xEEF51AC0  VCMPE.F32	S3, #0.0
0x0324	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x0328	0xF2400100  MOVW	R1, #0
0x032C	0xDA00    BGE	L__exp99
0x032E	0x2101    MOVS	R1, #1
L__exp99:
; sign start address is: 12 (R3)
0x0330	0xB2CB    UXTB	R3, R1
;__Lib_CMath.c, 349 :: 		
0x0332	0xB2C9    UXTB	R1, R1
0x0334	0xB111    CBZ	R1, L__exp79
;__Lib_CMath.c, 350 :: 		
0x0336	0xEEF10A61  VNEG.F32	S1, S3
; x end address is: 12 (S3)
; x start address is: 4 (S1)
; x end address is: 4 (S1)
0x033A	0xE001    B	L_exp56
L__exp79:
;__Lib_CMath.c, 349 :: 		
0x033C	0xEEF00A61  VMOV.F32	S1, S3
;__Lib_CMath.c, 350 :: 		
L_exp56:
;__Lib_CMath.c, 351 :: 		
; x start address is: 4 (S1)
0x0340	0x491F    LDR	R1, [PC, #124]
0x0342	0xEE001A10  VMOV	S0, R1
0x0346	0xEE200A80  VMUL.F32	S0, S1, S0
; x end address is: 4 (S1)
; x start address is: 12 (S3)
0x034A	0xEEF01A40  VMOV.F32	S3, S0
;__Lib_CMath.c, 352 :: 		
0x034E	0xF7FFFF81  BL	_floor+0
0x0352	0xEEBD0A40  VCVT.S32.F32	S0, S0
0x0356	0xEE101A10  VMOV	R1, S0
0x035A	0xB209    SXTH	R1, R1
; exp start address is: 16 (R4)
0x035C	0xB20C    SXTH	R4, R1
;__Lib_CMath.c, 353 :: 		
0x035E	0xEE001A10  VMOV	S0, R1
0x0362	0xEEB80AC0  VCVT.F32.S32	S0, S0
0x0366	0xEE310AC0  VSUB.F32	S0, S3, S0
; x end address is: 12 (S3)
;__Lib_CMath.c, 354 :: 		
0x036A	0xF2400109  MOVW	R1, #9
0x036E	0xB209    SXTH	R1, R1
0x0370	0x4814    LDR	R0, [PC, #80]
0x0372	0xF7FFFF1F  BL	__Lib_CMath_eval_poly+0
0x0376	0xB220    SXTH	R0, R4
; exp end address is: 16 (R4)
0x0378	0xF7FFFF3C  BL	_ldexp+0
; x start address is: 4 (S1)
0x037C	0xEEF00A40  VMOV.F32	S1, S0
;__Lib_CMath.c, 355 :: 		
0x0380	0xB18B    CBZ	R3, L_exp57
; sign end address is: 12 (R3)
;__Lib_CMath.c, 356 :: 		
0x0382	0x490D    LDR	R1, [PC, #52]
0x0384	0xEE001A10  VMOV	S0, R1
0x0388	0xEEF40AC0  VCMPE.F32	S1, S0
0x038C	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x0390	0xD104    BNE	L_exp58
; x end address is: 4 (S1)
;__Lib_CMath.c, 357 :: 		
0x0392	0xF04F0100  MOV	R1, #0
0x0396	0xEE001A10  VMOV	S0, R1
0x039A	0xE006    B	L_end_exp
L_exp58:
;__Lib_CMath.c, 358 :: 		
; x start address is: 4 (S1)
0x039C	0xEEB70A00  VMOV.F32	S0, #1
0x03A0	0xEE800A20  VDIV.F32	S0, S0, S1
; x end address is: 4 (S1)
0x03A4	0xE001    B	L_end_exp
;__Lib_CMath.c, 359 :: 		
L_exp57:
;__Lib_CMath.c, 360 :: 		
; x start address is: 4 (S1)
0x03A6	0xEEB00A60  VMOV.F32	S0, S1
; x end address is: 4 (S1)
;__Lib_CMath.c, 361 :: 		
L_end_exp:
0x03AA	0xF8DDE000  LDR	LR, [SP, #0]
0x03AE	0xB001    ADD	SP, SP, #4
0x03B0	0x4770    BX	LR
0x03B2	0xBF00    NOP
0x03B4	0xD4FE42B2  	#1119016190
0x03B8	0xFFFF7F7F  	#2139095039
0x03BC	0xAC50C2AE  	#-1028740016
0x03C0	0xAA3B3FB8  	#1069066811
0x03C4	0x1A080000  	exp_coeff_L0+0
; end of _exp
_floor:
;__Lib_CMath.c, 38 :: 		
0x0254	0xB082    SUB	SP, SP, #8
0x0256	0xED8D0A01  VSTR.32	S0, [SP, #4]
;__Lib_CMath.c, 42 :: 		
0x025A	0xA901    ADD	R1, SP, #4
0x025C	0x6809    LDR	R1, [R1, #0]
0x025E	0x0DC9    LSRS	R1, R1, #23
0x0260	0xF00101FF  AND	R1, R1, #255
;__Lib_CMath.c, 43 :: 		
0x0264	0xB209    SXTH	R1, R1
0x0266	0x397F    SUBS	R1, #127
0x0268	0xB209    SXTH	R1, R1
; expon start address is: 0 (R0)
0x026A	0xB208    SXTH	R0, R1
;__Lib_CMath.c, 44 :: 		
0x026C	0x2900    CMP	R1, #0
0x026E	0xDA0E    BGE	L_floor1
; expon end address is: 0 (R0)
;__Lib_CMath.c, 45 :: 		
0x0270	0xED9D0A01  VLDR.32	S0, [SP, #4]
0x0274	0xEEB50AC0  VCMPE.F32	S0, #0.0
0x0278	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x027C	0xDA02    BGE	L_floor2
;__Lib_CMath.c, 46 :: 		
0x027E	0xEEBF0A00  VMOV.F32	S0, #-1
0x0282	0xE024    B	L_end_floor
L_floor2:
;__Lib_CMath.c, 48 :: 		
0x0284	0xF04F0100  MOV	R1, #0
0x0288	0xEE001A10  VMOV	S0, R1
0x028C	0xE01F    B	L_end_floor
L_floor1:
;__Lib_CMath.c, 49 :: 		
; expon start address is: 0 (R0)
0x028E	0xB281    UXTH	R1, R0
; expon end address is: 0 (R0)
0x0290	0x2918    CMP	R1, #24
0x0292	0xD902    BLS	L_floor4
;__Lib_CMath.c, 50 :: 		
0x0294	0xED9D0A01  VLDR.32	S0, [SP, #4]
0x0298	0xE019    B	L_end_floor
L_floor4:
;__Lib_CMath.c, 51 :: 		
0x029A	0xED9D0A01  VLDR.32	S0, [SP, #4]
0x029E	0xEEBD0A40  VCVT.S32.F32	S0, S0
0x02A2	0xEE101A10  VMOV	R1, S0
0x02A6	0xEE001A90  VMOV	S1, R1
0x02AA	0xEEF80AE0  VCVT.F32.S32	S1, S1
; i start address is: 8 (S2)
0x02AE	0xEEB01A60  VMOV.F32	S2, S1
;__Lib_CMath.c, 53 :: 		
0x02B2	0xED9D0A01  VLDR.32	S0, [SP, #4]
0x02B6	0xEEF40AC0  VCMPE.F32	S1, S0
0x02BA	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x02BE	0xDD04    BLE	L_floor5
;__Lib_CMath.c, 54 :: 		
0x02C0	0xEEB70A00  VMOV.F32	S0, #1
0x02C4	0xEE310A40  VSUB.F32	S0, S2, S0
; i end address is: 8 (S2)
0x02C8	0xE001    B	L_end_floor
L_floor5:
;__Lib_CMath.c, 55 :: 		
; i start address is: 8 (S2)
0x02CA	0xEEB00A41  VMOV.F32	S0, S2
; i end address is: 8 (S2)
;__Lib_CMath.c, 56 :: 		
L_end_floor:
0x02CE	0xB002    ADD	SP, SP, #8
0x02D0	0x4770    BX	LR
; end of _floor
_ldexp:
;__Lib_CMath.c, 97 :: 		
; newexp start address is: 0 (R0)
0x01F4	0xB082    SUB	SP, SP, #8
; value start address is: 0 (S0)
; newexp end address is: 0 (R0)
; value end address is: 0 (S0)
; value start address is: 0 (S0)
; newexp start address is: 0 (R0)
;__Lib_CMath.c, 100 :: 		
0x01F6	0xED8D0A01  VSTR.32	S0, [SP, #4]
;__Lib_CMath.c, 101 :: 		
0x01FA	0xF8BD1006  LDRH	R1, [SP, #6]
0x01FE	0xF3C111C7  UBFX	R1, R1, #7, #8
0x0202	0x1841    ADDS	R1, R0, R1
0x0204	0xB208    SXTH	R0, R1
;__Lib_CMath.c, 102 :: 		
0x0206	0xB209    SXTH	R1, R1
0x0208	0x2900    CMP	R1, #0
0x020A	0xDA04    BGE	L_ldexp11
; value end address is: 0 (S0)
; newexp end address is: 0 (R0)
;__Lib_CMath.c, 103 :: 		
0x020C	0xF04F0100  MOV	R1, #0
0x0210	0xEE001A10  VMOV	S0, R1
0x0214	0xE019    B	L_end_ldexp
L_ldexp11:
;__Lib_CMath.c, 105 :: 		
; newexp start address is: 0 (R0)
; value start address is: 0 (S0)
0x0216	0xF1B00FFF  CMP	R0, #255
0x021A	0xDD0D    BLE	L_ldexp13
; newexp end address is: 0 (R0)
;__Lib_CMath.c, 106 :: 		
0x021C	0xEEB50AC0  VCMPE.F32	S0, #0.0
0x0220	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x0224	0xDA04    BGE	L_ldexp14
; value end address is: 0 (S0)
;__Lib_CMath.c, 107 :: 		
0x0226	0xF46F0100  MVN	R1, #8388608
0x022A	0xEE001A10  VMOV	S0, R1
0x022E	0xE00C    B	L_end_ldexp
L_ldexp14:
;__Lib_CMath.c, 109 :: 		
0x0230	0x4907    LDR	R1, [PC, #28]
0x0232	0xEE001A10  VMOV	S0, R1
0x0236	0xE008    B	L_end_ldexp
L_ldexp13:
;__Lib_CMath.c, 111 :: 		
; newexp start address is: 0 (R0)
0x0238	0xB282    UXTH	R2, R0
; newexp end address is: 0 (R0)
0x023A	0xF8BD1006  LDRH	R1, [SP, #6]
0x023E	0xF36211CE  BFI	R1, R2, #7, #8
0x0242	0xF8AD1006  STRH	R1, [SP, #6]
;__Lib_CMath.c, 112 :: 		
0x0246	0xED9D0A01  VLDR.32	S0, [SP, #4]
;__Lib_CMath.c, 114 :: 		
L_end_ldexp:
0x024A	0xB002    ADD	SP, SP, #8
0x024C	0x4770    BX	LR
0x024E	0xBF00    NOP
0x0250	0xFFFF7F7F  	#2139095039
; end of _ldexp
_FloatToStr:
;__Lib_Conversions.c, 631 :: 		
; str start address is: 0 (R0)
0x0988	0xB083    SUB	SP, SP, #12
0x098A	0xF8CDE000  STR	LR, [SP, #0]
; fnum start address is: 0 (S0)
0x098E	0x4604    MOV	R4, R0
; str end address is: 0 (R0)
; fnum end address is: 0 (S0)
; fnum start address is: 0 (S0)
; str start address is: 16 (R4)
;__Lib_Conversions.c, 633 :: 		
; bpoint start address is: 0 (R0)
0x0990	0x2000    MOVS	R0, #0
;__Lib_Conversions.c, 635 :: 		
; dexpon start address is: 12 (R3)
0x0992	0x2300    MOVS	R3, #0
0x0994	0xB25B    SXTB	R3, R3
;__Lib_Conversions.c, 638 :: 		
0x0996	0xED8D0A02  VSTR.32	S0, [SP, #8]
; fnum end address is: 0 (S0)
;__Lib_Conversions.c, 639 :: 		
0x099A	0x9902    LDR	R1, [SP, #8]
0x099C	0xF1B13FFF  CMP	R1, #-1
0x09A0	0xD105    BNE	L_FloatToStr117
; bpoint end address is: 0 (R0)
; dexpon end address is: 12 (R3)
;__Lib_Conversions.c, 640 :: 		
0x09A2	0x4970    LDR	R1, [PC, #448]
0x09A4	0x4620    MOV	R0, R4
; str end address is: 16 (R4)
0x09A6	0xF7FFFF63  BL	_strcpy+0
;__Lib_Conversions.c, 641 :: 		
0x09AA	0x2003    MOVS	R0, #3
0x09AC	0xE0D5    B	L_end_FloatToStr
;__Lib_Conversions.c, 642 :: 		
L_FloatToStr117:
;__Lib_Conversions.c, 643 :: 		
; dexpon start address is: 12 (R3)
; str start address is: 16 (R4)
; i start address is: 20 (R5)
; bpoint start address is: 0 (R0)
0x09AE	0x2501    MOVS	R5, #1
;__Lib_Conversions.c, 644 :: 		
0x09B0	0xA902    ADD	R1, SP, #8
0x09B2	0x1CC9    ADDS	R1, R1, #3
0x09B4	0x7809    LDRB	R1, [R1, #0]
0x09B6	0xF0010180  AND	R1, R1, #128
0x09BA	0xB2C9    UXTB	R1, R1
0x09BC	0xB169    CBZ	R1, L__FloatToStr429
;__Lib_Conversions.c, 645 :: 		
0x09BE	0xA902    ADD	R1, SP, #8
0x09C0	0x1CCA    ADDS	R2, R1, #3
0x09C2	0x7811    LDRB	R1, [R2, #0]
0x09C4	0xF0810180  EOR	R1, R1, #128
0x09C8	0x7011    STRB	R1, [R2, #0]
;__Lib_Conversions.c, 646 :: 		
0x09CA	0x1C69    ADDS	R1, R5, #1
; i end address is: 20 (R5)
; i start address is: 8 (R2)
0x09CC	0xB2CA    UXTB	R2, R1
;__Lib_Conversions.c, 647 :: 		
0x09CE	0x212D    MOVS	R1, #45
0x09D0	0x7021    STRB	R1, [R4, #0]
0x09D2	0x1C64    ADDS	R4, R4, #1
; i end address is: 8 (R2)
; str end address is: 16 (R4)
0x09D4	0xB2D7    UXTB	R7, R2
0x09D6	0x4626    MOV	R6, R4
;__Lib_Conversions.c, 648 :: 		
0x09D8	0xE001    B	L_FloatToStr118
L__FloatToStr429:
;__Lib_Conversions.c, 644 :: 		
0x09DA	0x4626    MOV	R6, R4
0x09DC	0xB2EF    UXTB	R7, R5
;__Lib_Conversions.c, 648 :: 		
L_FloatToStr118:
;__Lib_Conversions.c, 649 :: 		
; str start address is: 24 (R6)
; i start address is: 28 (R7)
0x09DE	0x9902    LDR	R1, [SP, #8]
0x09E0	0xB929    CBNZ	R1, L_FloatToStr119
; bpoint end address is: 0 (R0)
; i end address is: 28 (R7)
; dexpon end address is: 12 (R3)
;__Lib_Conversions.c, 650 :: 		
0x09E2	0x4961    LDR	R1, [PC, #388]
0x09E4	0x4630    MOV	R0, R6
; str end address is: 24 (R6)
0x09E6	0xF7FFFF43  BL	_strcpy+0
;__Lib_Conversions.c, 651 :: 		
0x09EA	0x2000    MOVS	R0, #0
0x09EC	0xE0B5    B	L_end_FloatToStr
;__Lib_Conversions.c, 652 :: 		
L_FloatToStr119:
;__Lib_Conversions.c, 653 :: 		
; dexpon start address is: 12 (R3)
; i start address is: 28 (R7)
; str start address is: 24 (R6)
; bpoint start address is: 0 (R0)
0x09EE	0x9902    LDR	R1, [SP, #8]
0x09F0	0xF1B14FFF  CMP	R1, #2139095040
0x09F4	0xD105    BNE	L_FloatToStr120
; bpoint end address is: 0 (R0)
; dexpon end address is: 12 (R3)
;__Lib_Conversions.c, 654 :: 		
0x09F6	0x495D    LDR	R1, [PC, #372]
0x09F8	0x4630    MOV	R0, R6
; str end address is: 24 (R6)
0x09FA	0xF7FFFF39  BL	_strcpy+0
;__Lib_Conversions.c, 655 :: 		
0x09FE	0xB2F8    UXTB	R0, R7
; i end address is: 28 (R7)
0x0A00	0xE0AB    B	L_end_FloatToStr
;__Lib_Conversions.c, 656 :: 		
L_FloatToStr120:
;__Lib_Conversions.c, 664 :: 		
; dexpon start address is: 12 (R3)
; str start address is: 24 (R6)
; bpoint start address is: 0 (R0)
0x0A02	0xF88D3004  STRB	R3, [SP, #4]
; str end address is: 24 (R6)
; dexpon end address is: 12 (R3)
0x0A06	0xB2C3    UXTB	R3, R0
0x0A08	0x4634    MOV	R4, R6
0x0A0A	0xF99D0004  LDRSB	R0, [SP, #4]
L_FloatToStr121:
; bpoint end address is: 0 (R0)
; str start address is: 16 (R4)
; dexpon start address is: 0 (R0)
; bpoint start address is: 12 (R3)
0x0A0E	0xEDDD0A02  VLDR.32	S1, [SP, #8]
0x0A12	0xEEB70A00  VMOV.F32	S0, #1
0x0A16	0xEEF40AC0  VCMPE.F32	S1, S0
0x0A1A	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x0A1E	0xDA0A    BGE	L_FloatToStr122
;__Lib_Conversions.c, 665 :: 		
0x0A20	0xEDDD0A02  VLDR.32	S1, [SP, #8]
0x0A24	0xEEB20A04  VMOV.F32	S0, #10
0x0A28	0xEE200A80  VMUL.F32	S0, S1, S0
0x0A2C	0xED8D0A02  VSTR.32	S0, [SP, #8]
;__Lib_Conversions.c, 666 :: 		
0x0A30	0x1E40    SUBS	R0, R0, #1
0x0A32	0xB240    SXTB	R0, R0
;__Lib_Conversions.c, 667 :: 		
0x0A34	0xE7EB    B	L_FloatToStr121
L_FloatToStr122:
;__Lib_Conversions.c, 672 :: 		
; bpoint end address is: 12 (R3)
; dexpon end address is: 0 (R0)
L_FloatToStr123:
; str end address is: 16 (R4)
; bpoint start address is: 12 (R3)
; dexpon start address is: 0 (R0)
; str start address is: 16 (R4)
0x0A36	0xEDDD0A02  VLDR.32	S1, [SP, #8]
0x0A3A	0xEEB20A04  VMOV.F32	S0, #10
0x0A3E	0xEEF40AC0  VCMPE.F32	S1, S0
0x0A42	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x0A46	0xDB0B    BLT	L_FloatToStr124
;__Lib_Conversions.c, 673 :: 		
0x0A48	0xEDDD0A02  VLDR.32	S1, [SP, #8]
0x0A4C	0x4948    LDR	R1, [PC, #288]
0x0A4E	0xEE001A10  VMOV	S0, R1
0x0A52	0xEE200A80  VMUL.F32	S0, S1, S0
0x0A56	0xED8D0A02  VSTR.32	S0, [SP, #8]
;__Lib_Conversions.c, 674 :: 		
0x0A5A	0x1C40    ADDS	R0, R0, #1
0x0A5C	0xB240    SXTB	R0, R0
;__Lib_Conversions.c, 675 :: 		
0x0A5E	0xE7EA    B	L_FloatToStr123
L_FloatToStr124:
;__Lib_Conversions.c, 680 :: 		
0x0A60	0x9902    LDR	R1, [SP, #8]
0x0A62	0x0049    LSLS	R1, R1, #1
0x0A64	0x9102    STR	R1, [SP, #8]
;__Lib_Conversions.c, 689 :: 		
0x0A66	0xA902    ADD	R1, SP, #8
0x0A68	0x1CC9    ADDS	R1, R1, #3
0x0A6A	0x7809    LDRB	R1, [R1, #0]
0x0A6C	0x397F    SUBS	R1, #127
; d start address is: 20 (R5)
0x0A6E	0xB2CD    UXTB	R5, R1
;__Lib_Conversions.c, 692 :: 		
0x0A70	0xA902    ADD	R1, SP, #8
0x0A72	0x1CCA    ADDS	R2, R1, #3
0x0A74	0x2101    MOVS	R1, #1
0x0A76	0x7011    STRB	R1, [R2, #0]
;__Lib_Conversions.c, 693 :: 		
0x0A78	0x9902    LDR	R1, [SP, #8]
0x0A7A	0x40A9    LSLS	R1, R5
; d end address is: 20 (R5)
0x0A7C	0x9102    STR	R1, [SP, #8]
;__Lib_Conversions.c, 694 :: 		
0x0A7E	0xA902    ADD	R1, SP, #8
0x0A80	0x1CC9    ADDS	R1, R1, #3
0x0A82	0x7809    LDRB	R1, [R1, #0]
0x0A84	0x3130    ADDS	R1, #48
0x0A86	0x7021    STRB	R1, [R4, #0]
0x0A88	0x1C62    ADDS	R2, R4, #1
; str end address is: 16 (R4)
; str start address is: 8 (R2)
;__Lib_Conversions.c, 695 :: 		
0x0A8A	0x2801    CMP	R0, #1
0x0A8C	0xDB03    BLT	L__FloatToStr428
0x0A8E	0x2806    CMP	R0, #6
0x0A90	0xDC01    BGT	L__FloatToStr427
0x0A92	0x4615    MOV	R5, R2
; bpoint end address is: 12 (R3)
0x0A94	0xE003    B	L_FloatToStr127
L__FloatToStr428:
L__FloatToStr427:
;__Lib_Conversions.c, 696 :: 		
0x0A96	0x212E    MOVS	R1, #46
0x0A98	0x7011    STRB	R1, [R2, #0]
0x0A9A	0x1C55    ADDS	R5, R2, #1
; str end address is: 8 (R2)
; str start address is: 20 (R5)
;__Lib_Conversions.c, 697 :: 		
; bpoint start address is: 12 (R3)
0x0A9C	0x2301    MOVS	R3, #1
; str end address is: 20 (R5)
; bpoint end address is: 12 (R3)
;__Lib_Conversions.c, 698 :: 		
L_FloatToStr127:
;__Lib_Conversions.c, 699 :: 		
; bpoint start address is: 12 (R3)
; str start address is: 20 (R5)
; d start address is: 4 (R1)
0x0A9E	0x2106    MOVS	R1, #6
; d end address is: 4 (R1)
; str end address is: 20 (R5)
; bpoint end address is: 12 (R3)
; dexpon end address is: 0 (R0)
0x0AA0	0xB244    SXTB	R4, R0
0x0AA2	0xB2C8    UXTB	R0, R1
L_FloatToStr128:
; d start address is: 0 (R0)
; str start address is: 20 (R5)
; bpoint start address is: 12 (R3)
; dexpon start address is: 16 (R4)
0x0AA4	0xB310    CBZ	R0, L_FloatToStr129
;__Lib_Conversions.c, 700 :: 		
0x0AA6	0xA902    ADD	R1, SP, #8
0x0AA8	0x1CCA    ADDS	R2, R1, #3
0x0AAA	0x2100    MOVS	R1, #0
0x0AAC	0x7011    STRB	R1, [R2, #0]
;__Lib_Conversions.c, 701 :: 		
0x0AAE	0x9902    LDR	R1, [SP, #8]
0x0AB0	0x008A    LSLS	R2, R1, #2
0x0AB2	0x9902    LDR	R1, [SP, #8]
0x0AB4	0x1889    ADDS	R1, R1, R2
0x0AB6	0x9102    STR	R1, [SP, #8]
;__Lib_Conversions.c, 702 :: 		
0x0AB8	0x9902    LDR	R1, [SP, #8]
0x0ABA	0x0049    LSLS	R1, R1, #1
0x0ABC	0x9102    STR	R1, [SP, #8]
;__Lib_Conversions.c, 703 :: 		
0x0ABE	0xA902    ADD	R1, SP, #8
0x0AC0	0x1CC9    ADDS	R1, R1, #3
